epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
30,2484.48,1.12705,1.27562,1.16936,1.15372,0.64815,0.75986,0.7992,0.50548,0.63423,0.74439,0.77311,0.45395,1.22735,1.55247,1.06523,0.94175,0.0085645,0.0085645,0.0085645
31,2567.13,1.09477,1.19515,1.12587,1.14522,0.71685,0.87479,0.86014,0.59304,0.69239,0.85009,0.81728,0.52171,1.16955,1.41566,0.99632,0.92517,0.008515,0.008515,0.008515
32,2649.85,1.09814,1.2378,1.11675,1.13683,0.70007,0.87061,0.84862,0.56635,0.68768,0.85474,0.8274,0.46278,1.31807,1.51205,1.00635,0.97533,0.0084655,0.0084655,0.0084655
33,2732.56,1.0556,1.16784,1.10413,1.14038,0.75742,0.81248,0.88275,0.63315,0.74857,0.79651,0.85391,0.56044,1.06722,1.36421,0.92146,0.92934,0.008416,0.008416,0.008416
34,2815.35,1.0554,1.17304,1.08481,1.13084,0.85582,0.82868,0.88811,0.62672,0.83897,0.81281,0.87059,0.56892,1.23192,1.29935,0.90527,0.91994,0.0083665,0.0083665,0.0083665
35,2898.25,1.04947,1.17335,1.07204,1.11772,0.74656,0.88952,0.87204,0.61842,0.71204,0.85819,0.81983,0.5258,1.19753,1.64593,0.9104,0.93361,0.008317,0.008317,0.008317
36,2980.99,1.06866,1.15113,1.06877,1.12351,0.83428,0.76767,0.88293,0.66941,0.8025,0.72949,0.84272,0.53382,1.23462,1.55472,0.99513,0.94308,0.0082675,0.0082675,0.0082675
37,3063.76,1.05751,1.17437,1.06331,1.12058,0.79832,0.71429,0.80735,0.48702,0.77775,0.69224,0.78184,0.46707,1.28365,1.79878,1.46687,0.96412,0.008218,0.008218,0.008218
38,3146.44,1.01777,1.15887,1.07558,1.11309,0.666,0.83069,0.77019,0.54133,0.6178,0.79894,0.71831,0.4444,1.04645,1.29947,0.98207,0.89567,0.0081685,0.0081685,0.0081685
39,3229.09,1.05358,1.14953,1.05102,1.13462,0.814,0.71568,0.80661,0.55861,0.79717,0.70079,0.80195,0.42766,1.33286,1.8903,1.35931,1.00229,0.008119,0.008119,0.008119
40,3311.73,1.03016,1.14153,1.02199,1.11985,0.73358,0.91765,0.84125,0.63036,0.70645,0.89902,0.82851,0.54603,1.11726,1.34645,0.82438,0.9087,0.0080695,0.0080695,0.0080695
41,3394.43,1.04601,1.15321,1.02464,1.11312,0.74485,0.80423,0.86353,0.68368,0.71897,0.77249,0.82202,0.54688,1.0953,1.40579,0.90083,0.89148,0.00802,0.00802,0.00802
42,3477.24,1.02729,1.17023,1.03064,1.10105,0.78907,0.71716,0.87828,0.6634,0.7525,0.68541,0.85964,0.56516,1.06221,1.34611,0.91608,0.89636,0.0079705,0.0079705,0.0079705
43,3560.02,1.02573,1.16401,1.01919,1.1082,0.84683,0.62941,0.80939,0.58811,0.85483,0.63558,0.81428,0.53264,1.14655,1.37028,0.92299,0.92604,0.007921,0.007921,0.007921
44,3642.71,1.04853,1.17003,1.04355,1.12963,0.88005,0.74991,0.86841,0.66593,0.86004,0.73404,0.86483,0.56506,1.11251,1.37717,0.90228,0.90887,0.0078715,0.0078715,0.0078715
45,3725.52,1.02995,1.15509,1.04024,1.09871,0.77657,0.85627,0.9073,0.69044,0.76933,0.80108,0.89996,0.56304,1.08021,1.52842,0.87977,0.92649,0.007822,0.007822,0.007822
46,3808.35,0.98916,1.09819,0.96328,1.09653,0.73363,0.89936,0.89498,0.66219,0.73363,0.89936,0.89565,0.57789,1.09469,1.41374,0.86823,0.89303,0.0077725,0.0077725,0.0077725
