epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
13,996.125,1.31871,1.42514,1.38424,1.22415,0.69737,0.84938,0.81927,0.56645,0.71189,0.86584,0.78939,0.45568,1.43686,1.58329,1.24534,1.00233,0.009406,0.009406,0.009406
14,1064.81,1.28521,1.3515,1.34019,1.20183,0.73831,0.73313,0.82043,0.62067,0.72856,0.73692,0.83973,0.51074,1.36425,1.33781,1.16714,1.04297,0.0093565,0.0093565,0.0093565
15,1133.61,1.23749,1.35573,1.30088,1.19151,0.83353,0.60202,0.77522,0.48229,0.62354,0.6391,0.67672,0.31916,1.83786,3.08612,2.07338,1.28811,0.009307,0.009307,0.009307
16,1202.26,1.28273,1.39012,1.32821,1.1992,0.68815,0.81708,0.88012,0.64273,0.69742,0.82224,0.8807,0.50491,1.19557,1.45099,1.10805,0.9344,0.0092575,0.0092575,0.0092575
17,1270.93,1.2518,1.36787,1.28135,1.19214,0.71398,0.7478,0.8751,0.61813,0.71398,0.7478,0.8812,0.47007,1.27354,1.40273,1.13687,0.98742,0.009208,0.009208,0.009208
18,1339.52,1.2382,1.33433,1.25668,1.18642,0.81235,0.62422,0.78636,0.59919,0.84507,0.63586,0.82123,0.51466,1.23207,1.38846,1.24183,0.98019,0.0091585,0.0091585,0.0091585
19,1408.15,1.225,1.30701,1.29753,1.19356,0.75333,0.80173,0.79701,0.56088,0.73195,0.79159,0.76831,0.46646,1.25921,1.4776,1.08164,0.94637,0.009109,0.009109,0.009109
20,1476.85,1.20771,1.28247,1.25548,1.1696,0.87566,0.73279,0.89621,0.6584,0.84561,0.71714,0.8693,0.53722,1.22346,1.4642,1.07901,0.97311,0.0090595,0.0090595,0.0090595
21,1545.6,1.21292,1.25741,1.24454,1.16892,0.82877,0.72418,0.87913,0.65107,0.81918,0.71801,0.86916,0.56033,1.24573,1.58392,1.12155,0.9446,0.00901,0.00901,0.00901
22,1614.34,1.20773,1.307,1.24138,1.17347,0.87386,0.74053,0.85288,0.6319,0.89797,0.75541,0.86936,0.53956,1.27752,1.53291,0.99106,0.9998,0.0089605,0.0089605,0.0089605
23,1682.95,1.1736,1.26001,1.20358,1.15054,0.76896,0.84523,0.88223,0.66553,0.79448,0.83054,0.90107,0.56001,1.25407,1.43914,1.07627,0.96737,0.008911,0.008911,0.008911
24,1751.61,1.17211,1.25479,1.20455,1.13968,0.73321,0.75604,0.86524,0.64043,0.81376,0.72706,0.88773,0.55825,1.11482,1.452,1.03171,0.92627,0.0088615,0.0088615,0.0088615
25,1820.19,1.15146,1.27138,1.17658,1.14029,0.82227,0.77514,0.88029,0.66994,0.77161,0.73034,0.82443,0.50954,1.09413,1.39035,1.0474,0.93479,0.008812,0.008812,0.008812
26,1888.79,1.16005,1.25842,1.22487,1.146,0.84453,0.76896,0.89528,0.64976,0.76943,0.78572,0.8424,0.48491,1.27529,1.84134,1.13362,0.9625,0.0087625,0.0087625,0.0087625
27,1957.4,1.1396,1.21045,1.17021,1.14545,0.76945,0.806,0.86407,0.66147,0.76945,0.806,0.87413,0.56351,1.16243,1.46818,1.00189,0.93889,0.008713,0.008713,0.008713
28,2026.02,1.15612,1.22903,1.18113,1.15601,0.86564,0.73658,0.8687,0.65201,0.75704,0.71301,0.82041,0.52308,1.23472,1.5801,1.01522,0.95326,0.0086635,0.0086635,0.0086635
29,2094.63,1.12051,1.20475,1.11522,1.12414,0.9076,0.77876,0.89104,0.64545,0.87789,0.74815,0.84975,0.53485,1.25769,1.4268,1.02358,0.92762,0.008614,0.008614,0.008614
30,2163.22,1.14151,1.27783,1.17987,1.13978,0.87469,0.75678,0.89005,0.68093,0.84966,0.74259,0.87097,0.54522,1.09265,1.74047,0.96435,0.88871,0.0085645,0.0085645,0.0085645
31,2231.84,1.11008,1.18629,1.13194,1.12988,0.84553,0.82471,0.90002,0.69568,0.82662,0.81938,0.87719,0.5754,1.01882,1.28793,0.89709,0.89547,0.008515,0.008515,0.008515
32,2300.59,1.10766,1.21239,1.13413,1.12341,0.7161,0.87831,0.87959,0.68518,0.90487,0.65692,0.85506,0.56513,1.08827,1.42424,0.95796,0.89795,0.0084655,0.0084655,0.0084655
33,2369.18,1.05873,1.15947,1.11812,1.11013,0.79381,0.78623,0.88855,0.68201,0.90427,0.69193,0.85066,0.52938,1.16899,1.6281,0.91631,0.91508,0.008416,0.008416,0.008416
34,2437.74,1.09659,1.18251,1.10447,1.11867,0.7436,0.7897,0.84618,0.6729,0.72961,0.78,0.82661,0.55578,0.98941,1.30356,0.93283,0.85236,0.0083665,0.0083665,0.0083665
35,2506.37,1.07904,1.17937,1.11341,1.11634,0.70313,0.87946,0.88923,0.68476,0.68632,0.8647,0.85205,0.54134,1.05252,1.6459,0.93508,0.90115,0.008317,0.008317,0.008317
36,2574.94,1.08351,1.16207,1.10077,1.10442,0.78007,0.80754,0.90001,0.66242,0.7466,0.77647,0.8712,0.54008,1.18982,1.44634,0.9624,0.898,0.0082675,0.0082675,0.0082675
37,2643.61,1.07262,1.17592,1.07795,1.10532,0.8356,0.75856,0.8874,0.68418,0.81635,0.74758,0.87784,0.58357,1.09825,1.22449,0.89832,0.91523,0.008218,0.008218,0.008218
38,2712.28,1.04054,1.14784,1.06218,1.09709,0.76356,0.92135,0.92309,0.72237,0.74721,0.90784,0.89862,0.56622,1.01684,1.41914,0.86924,0.89018,0.0081685,0.0081685,0.0081685
39,2781.03,1.06743,1.14038,1.05839,1.11618,0.92999,0.76518,0.91201,0.70323,0.94271,0.73117,0.90135,0.55834,1.05131,1.3633,0.90665,0.8814,0.008119,0.008119,0.008119
40,2849.69,1.03642,1.1562,1.04321,1.10215,0.72631,0.81922,0.90035,0.72174,0.70961,0.80335,0.87895,0.58401,0.97332,1.28887,0.85261,0.89191,0.0080695,0.0080695,0.0080695
41,2918.45,1.05494,1.1531,1.04009,1.10049,0.83427,0.81684,0.90575,0.70457,0.798,0.78918,0.86961,0.53489,1.09091,1.47755,0.81834,0.90945,0.00802,0.00802,0.00802
42,2987.11,1.03922,1.17767,1.04663,1.09021,0.77655,0.7807,0.8901,0.71194,0.95111,0.65224,0.8745,0.59265,1.01309,1.2997,0.88119,0.88588,0.0079705,0.0079705,0.0079705
43,3055.79,1.03485,1.14968,1.04137,1.08227,0.81564,0.78374,0.88718,0.67239,0.79606,0.7681,0.86833,0.55878,1.18474,1.43479,0.90995,0.90026,0.007921,0.007921,0.007921
44,3124.45,1.05255,1.14932,1.06125,1.10894,0.79859,0.78416,0.89013,0.71235,0.78165,0.7691,0.86515,0.54507,1.01568,1.46984,0.88622,0.87612,0.0078715,0.0078715,0.0078715
45,3193.11,1.01992,1.14927,1.04422,1.07708,0.77537,0.8448,0.9028,0.70829,0.76778,0.82582,0.89726,0.56368,0.96733,1.49822,0.82331,0.84798,0.007822,0.007822,0.007822
46,3261.76,1.007,1.10159,0.97545,1.08434,0.80166,0.82186,0.91341,0.70743,0.7571,0.806,0.89107,0.61731,1.08894,1.35547,0.83685,0.87188,0.0077725,0.0077725,0.0077725
47,3330.52,1.00112,1.12926,0.98162,1.0832,0.93845,0.72785,0.9114,0.73524,0.86936,0.70801,0.88023,0.57898,0.95786,1.39175,0.84605,0.87414,0.007723,0.007723,0.007723
48,3399.16,1.001,1.11071,0.98151,1.07227,0.77163,0.90587,0.90335,0.6957,0.76287,0.89617,0.88366,0.586,1.08254,1.33995,0.7972,0.87808,0.0076735,0.0076735,0.0076735
49,3467.75,1.00453,1.12416,1.01676,1.08364,0.82,0.76742,0.90553,0.71752,0.79997,0.7526,0.88127,0.54109,1.02851,1.38571,0.8447,0.90942,0.007624,0.007624,0.007624
50,3536.41,1.00575,1.11861,0.99505,1.08667,0.7851,0.84106,0.894,0.71241,0.75422,0.80335,0.86396,0.55529,0.94571,1.32347,0.81524,0.87302,0.0075745,0.0075745,0.0075745
51,3605,1.00017,1.13043,0.98923,1.07667,0.79217,0.8106,0.89984,0.73393,0.7827,0.78483,0.87801,0.55811,0.91595,1.27112,0.84834,0.86701,0.007525,0.007525,0.007525
52,3673.6,0.9753,1.09061,0.95121,1.06799,0.82691,0.83292,0.9289,0.74339,0.78046,0.77365,0.87517,0.56615,0.98406,1.23488,0.81204,0.88086,0.0074755,0.0074755,0.0074755
53,3742.16,0.9801,1.05059,0.98643,1.07172,0.80285,0.7859,0.9117,0.73242,0.78489,0.77003,0.88392,0.53488,0.94107,1.21507,0.80603,0.8345,0.007426,0.007426,0.007426
54,3810.84,0.99104,1.08758,1.00273,1.07396,0.82504,0.80688,0.91653,0.70898,0.80683,0.79101,0.90603,0.58104,0.99556,1.47653,0.82892,0.84298,0.0073765,0.0073765,0.0073765
55,3879.49,0.97118,1.06587,0.95356,1.06767,0.90464,0.83099,0.92146,0.72743,0.88807,0.81646,0.90184,0.57414,1.04457,1.30308,0.83498,0.87024,0.007327,0.007327,0.007327
56,3948.11,0.9787,1.03776,0.94332,1.07577,0.83169,0.7633,0.89024,0.67878,0.69655,0.81481,0.83105,0.52424,1.00531,1.39388,0.81941,0.86645,0.0072775,0.0072775,0.0072775
