epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
61,1292.48,0.97097,1.07543,0.96234,1.03971,0.77437,0.89956,0.9129,0.7296,0.73657,0.8741,0.89244,0.58577,0.97226,1.47202,0.72178,0.77926,0.00703,0.00703,0.00703
62,1312.03,0.97307,1.08225,0.97324,1.02301,0.8032,0.8228,0.91436,0.70099,0.76323,0.79421,0.85891,0.57142,0.92973,1.45364,0.75514,0.77208,0.0069805,0.0069805,0.0069805
63,1331.47,0.94194,1.04959,0.94102,1.02232,0.84392,0.91061,0.92789,0.7348,0.75454,0.83553,0.84295,0.55611,1.08761,1.477,0.75344,0.77884,0.006931,0.006931,0.006931
64,1350.99,0.93932,1.06561,0.91882,1.01122,0.8768,0.78224,0.91662,0.74274,0.87757,0.73147,0.8687,0.58042,1.07332,1.62215,0.82532,0.80434,0.0068815,0.0068815,0.0068815
65,1370.57,0.96152,1.03594,0.9359,1.02482,0.73943,0.89632,0.8956,0.73312,0.73943,0.89632,0.89753,0.58896,1.01703,1.4978,0.77743,0.79471,0.006832,0.006832,0.006832
66,1390.04,0.95721,1.05337,0.9328,1.0204,0.74476,0.91472,0.90298,0.74472,0.70175,0.88516,0.87043,0.5792,0.94232,1.52956,0.77812,0.78837,0.0067825,0.0067825,0.0067825
67,1409.48,0.97408,1.07816,0.95544,1.02757,0.82617,0.92903,0.9319,0.76338,0.78165,0.893,0.89875,0.58579,0.81228,1.23094,0.72517,0.7677,0.006733,0.006733,0.006733
68,1429,0.94988,1.04985,0.93174,1.0215,0.835,0.89724,0.93002,0.76902,0.79135,0.87058,0.87655,0.59783,0.92752,1.28273,0.72014,0.78491,0.0066835,0.0066835,0.0066835
69,1448.46,0.9406,1.05705,0.95292,1.01611,0.73384,0.93274,0.92333,0.73566,0.92631,0.70392,0.89216,0.61367,0.95252,1.33737,0.72147,0.80174,0.006634,0.006634,0.006634
70,1467.86,0.95111,1.01533,0.92922,1.01624,0.78006,0.91746,0.92097,0.74498,0.73352,0.8739,0.8878,0.59492,0.88075,1.45772,0.71686,0.77369,0.0065845,0.0065845,0.0065845
71,1487.39,0.93461,1.01459,0.91025,1.01876,0.8461,0.85948,0.93963,0.77931,0.80982,0.82882,0.9112,0.62371,0.88183,1.2913,0.73032,0.76358,0.006535,0.006535,0.006535
72,1506.91,0.94912,1.05108,0.91686,1.0228,0.82145,0.85758,0.9192,0.74252,0.80583,0.84379,0.9023,0.5977,0.98642,1.51158,0.75056,0.7725,0.0064855,0.0064855,0.0064855
73,1526.37,0.92234,1.01049,0.90613,1.00916,0.9188,0.75644,0.8791,0.71432,0.9188,0.75644,0.87316,0.56766,0.97756,1.46367,0.73408,0.77306,0.006436,0.006436,0.006436
74,1545.82,0.93883,1.05064,0.9024,1.0038,0.79505,0.95591,0.93113,0.77016,0.75725,0.91799,0.90098,0.60472,0.95245,1.37252,0.70937,0.7689,0.0063865,0.0063865,0.0063865
75,1565.35,0.92084,1.02167,0.89755,1.00899,0.83572,0.9319,0.93487,0.76854,0.81791,0.9163,0.91773,0.62344,0.84257,1.41264,0.70018,0.75998,0.006337,0.006337,0.006337
76,1584.87,0.92578,1.01334,0.91036,1.00642,0.9341,0.82043,0.93042,0.73843,0.9164,0.80467,0.90231,0.59549,0.97764,1.47968,0.74532,0.7587,0.0062875,0.0062875,0.0062875
77,1604.39,0.90713,0.97537,0.8839,1.00145,0.91946,0.84629,0.92088,0.75907,0.81192,0.85137,0.89915,0.59587,0.92416,1.34753,0.7241,0.76447,0.006238,0.006238,0.006238
78,1623.94,0.91865,1.01805,0.88619,1.00584,0.78728,0.92774,0.91133,0.76361,0.78118,0.92407,0.91323,0.62061,0.96829,1.33254,0.72962,0.77187,0.0061885,0.0061885,0.0061885
79,1643.43,0.88417,1.00434,0.88969,0.99916,0.75934,0.8552,0.92272,0.75014,0.74526,0.84023,0.89653,0.61661,0.913,1.47565,0.74498,0.75982,0.006139,0.006139,0.006139
80,1662.97,0.89485,1.00118,0.86839,0.9986,0.76196,0.85302,0.92095,0.76537,0.74908,0.84395,0.90567,0.57825,1.01284,1.35163,0.73795,0.75381,0.0060895,0.0060895,0.0060895
81,1682.47,0.90349,0.99716,0.87878,1.00326,0.76642,0.92935,0.92321,0.7383,0.75348,0.91347,0.89654,0.60767,0.89489,1.32612,0.72793,0.77905,0.00604,0.00604,0.00604
